1060,218.51851851851853
1064,218.51851851851853
1068,218.51851851851853
1072,218.51851851851853
1336,235.1851851851852
1340,235.1851851851852
1344,235.1851851851852
1640,215.74074074074073
1644,215.74074074074073
1648,215.74074074074073
1652,215.74074074074073
1928,201.85185185185188
1932,201.85185185185188
1936,201.85185185185188
1940,201.85185185185188
2224,210.1851851851852
2228,210.1851851851852
2232,210.1851851851852
2504,210.1851851851852
2508,210.1851851851852
2512,210.1851851851852
2516,210.1851851851852
2520,210.1851851851852
2800,204.62962962962965
2804,204.62962962962965
2808,204.62962962962965
2812,204.62962962962965
2816,204.62962962962965
3088,204.62962962962965
3092,204.62962962962965
3096,204.62962962962965
3384,204.62962962962965
3388,204.62962962962965
3392,204.62962962962965
3396,204.62962962962965
3400,204.62962962962965
3692,215.74074074074073
3696,215.74074074074073
3700,215.74074074074073
3980,201.85185185185188
3984,201.85185185185188
3988,201.85185185185188
4272,174.07407407407408
4276,174.07407407407408
4280,174.07407407407408
4564,174.07407407407408
4568,174.07407407407408
4572,174.07407407407408
4856,185.18518518518516
4860,185.18518518518516
4864,185.18518518518516
5136,199.07407407407408
5140,199.07407407407408
5144,199.07407407407408
5432,146.29629629629628
5436,146.29629629629628
5440,146.29629629629628
5444,146.29629629629628
5736,37.96296296296296
5740,37.96296296296296
5744,37.96296296296296
