0,-13666.427356817161
1,-13666.427356817161
2,-13666.427356817188
3,-13666.427356817363
4,-13666.427356818007
5,-13666.42735681974
6,-13666.427356823573
7,-13666.427356831005
8,-13666.427356844122
9,-13666.42735686569
10,-13666.42735689925
11,-13666.427356949216
12,-13666.427357020959
13,-13666.427357120909
14,-13666.427357256638
15,-13666.427357436965
16,-13666.42735767203
17,-13666.427357973393
18,-13666.427358354125
19,-13666.427358828894
20,-13666.42735941405
21,-13666.427360127718
22,-13666.42736098988
23,-13666.427362022463
24,-13666.427363249428
25,-13666.42736469685
26,-13666.427366393005
27,-13666.42736836845
28,-13666.427370656113
29,-13666.427373291366
30,-13666.427376312116
31,-13666.427379758885
32,-13666.427383674882
33,-13666.427388106093
34,-13666.427393101354
35,-13666.427398712436
36,-13666.427404994118
37,-13666.427412004263
38,-13666.427419803906
39,-13666.427428457315
40,-13666.427438032082
41,-13666.427448599188
42,-13666.42746023308
43,-13666.42747301175
44,-13666.427487016803
45,-13666.42750233353
46,-13666.427519050987
47,-13666.427537262061
48,-13666.427557063544
49,-13666.427578556202
50,-13666.427601844845
51,-13666.427627038402
52,-13666.427654249983
53,-13666.427683596952
54,-13666.427715200998
55,-13666.427749188193
56,-13666.427785689068
57,-13666.427824838676
58,-13666.42786677666
59,-13666.427911647315
60,-13666.427959599656
61,-13666.428010787482
62,-13666.42806536944
63,-13666.428123509084
64,-13666.428185374947
65,-13666.428251140596
66,-13666.428320984694
67,-13666.428395091069
68,-13666.42847364876
69,-13666.428556852099
70,-13666.428644900747
71,-13666.428737999775
72,-13666.428836359702
73,-13666.428940196578
74,-13666.429049732014
75,-13666.429165193264
76,-13666.429286813267
77,-13666.429414830709
78,-13666.429549490078
79,-13666.429691041722
80,-13666.429839741897
81,-13666.42999585283
82,-13666.430159642767
83,-13666.430331386031
84,-13666.43051136307
85,-13666.430699860519
86,-13666.43089717124
87,-13666.431103594381
88,-13666.431319435429
89,-13666.431545006255
90,-13666.43178062517
91,-13666.432026616969
92,-13666.43228331299
93,-13666.432551051152
94,-13666.432830176009
95,-13666.433121038803
96,-13666.4334239975
97,-13666.433739416849
98,-13666.434067668422
99,-13666.434409130667
100,-13666.43476418894
101,-13666.435133235569
102,-13666.43551666989
103,-13666.435914898286
104,-13666.436328334243
105,-13666.436757398385
106,-13666.43720251853
107,-13666.437664129708
108,-13666.438142674237
109,-13666.438638601736
110,-13666.439152369185
111,-13666.439684440958
112,-13666.440235288872
113,-13666.440805392214
114,-13666.441395237796
115,-13666.442005319986
116,-13666.442636140751
117,-13666.443288209695
118,-13666.443962044095
119,-13666.444658168948
120,-13666.445377117
121,-13666.446119428783
122,-13666.446885652662
123,-13666.447676344862
124,-13666.44849206951
125,-13666.449333398668
126,-13666.450200912368
127,-13666.451095198654
128,-13666.452016853606
129,-13666.452966481384
130,-13666.453944694258
131,-13666.454952112643
132,-13666.45598936513
133,-13666.457057088523
134,-13666.458155927869
135,-13666.459286536488
136,-13666.460449576018
137,-13666.461645716423
138,-13666.462875636047
139,-13666.464140021635
140,-13666.465439568363
141,-13666.46677497987
142,-13666.46814696829
143,-13666.469556254275
144,-13666.471003567034
145,-13666.472489644351
146,-13666.474015232623
147,-13666.475581086883
148,-13666.47718797083
149,-13666.478836656852
150,-13666.480527926064
151,-13666.48226256832
152,-13666.484041382251
153,-13666.485865175291
154,-13666.487734763692
155,-13666.489650972564
156,-13666.491614635888
157,-13666.49362659655
158,-13666.49568770636
159,-13666.497798826078
160,-13666.499960825442
161,-13666.502174583182
162,-13666.504440987053
163,-13666.506760933853
164,-13666.50913532945
165,-13666.511565088798
166,-13666.514051135962
167,-13666.516594404146
168,-13666.519195835703
169,-13666.521856382165
170,-13666.524577004264
171,-13666.527358671943
172,-13666.530202364389
173,-13666.533109070046
174,-13666.536079786634
175,-13666.539115521176
176,-13666.542217290005
177,-13666.545386118793
178,-13666.548623042567
179,-13666.551929105723
180,-13666.555305362053
181,-13666.558752874753
182,-13666.562272716446
183,-13666.565865969198
184,-13666.569533724538
185,-13666.573277083466
186,-13666.577097156478
187,-13666.58099506358
188,-13666.584971934302
189,-13666.589028907716
190,-13666.593167132445
191,-13666.597387766687
192,-13666.601691978227
193,-13666.606080944444
194,-13666.610555852338
195,-13666.615117898531
196,-13666.619768289294
197,-13666.624508240548
198,-13666.629338977882
199,-13666.634261736574
200,-13666.639277761584
201,-13666.644388307592
202,-13666.649594638986
203,-13666.65489802989
204,-13666.660299764171
205,-13666.665801135448
206,-13666.671403447106
207,-13666.677108012305
208,-13666.682916153992
209,-13666.68882920491
210,-13666.694848507612
211,-13666.700975414466
212,-13666.707211287669
213,-13666.713557499252
214,-13666.720015431092
215,-13666.726586474926
216,-13666.733272032345
217,-13666.740073514822
218,-13666.746992343702
219,-13666.754029950225
220,-13666.761187775524
221,-13666.768467270635
222,-13666.77586989651
223,-13666.783397124012
224,-13666.79105043394
225,-13666.798831317014
226,-13666.8067412739
227,-13666.814781815208
228,-13666.822954461499
229,-13666.831260743287
230,-13666.839702201054
231,-13666.848280385248
232,-13666.856996856288
233,-13666.865853184574
234,-13666.87485095049
235,-13666.883991744402
236,-13666.893277166675
237,-13666.902708827663
238,-13666.912288347728
239,-13666.922017357228
240,-13666.931897496534
241,-13666.941930416022
242,-13666.952117776085
243,-13666.962461247134
244,-13666.972962509597
245,-13666.983623253924
246,-13666.994445180588
247,-13667.00543000009
248,-13667.01657943296
249,-13667.027895209756
250,-13667.039379071068
251,-13667.051032767517
252,-13667.062858059759
253,-13667.074856718487
254,-13667.087030524426
255,-13667.099381268341
256,-13667.111910751028
257,-13667.124620783325
258,-13667.137513186102
259,-13667.150589790272
260,-13667.163852436775
261,-13667.177302976595
262,-13667.190943270745
263,-13667.204775190276
264,-13667.218800616267
265,-13667.233021439833
266,-13667.24743956212
267,-13667.262056894295
268,-13667.276875357556
269,-13667.29189688313
270,-13667.307123412262
271,-13667.322556896213
272,-13667.338199296271
273,-13667.354052583729
274,-13667.3701187399
275,-13667.3863997561
276,-13667.402897633656
277,-13667.419614383894
278,-13667.436552028139
279,-13667.453712597713
280,-13667.471098133929
281,-13667.488710688083
282,-13667.50655232146
283,-13667.524625105323
284,-13667.542931120905
285,-13667.56147245941
286,-13667.58025122201
287,-13667.599269519837
288,-13667.618529473968
289,-13667.63803321544
290,-13667.657782885231
291,-13667.677780634254
292,-13667.698028623357
293,-13667.718529023312
294,-13667.739284014815
295,-13667.76029578847
296,-13667.781566544796
297,-13667.803098494209
298,-13667.824893857018
299,-13667.846954863422
300,-13667.8692837535
301,-13667.891882777201
302,-13667.914754194348
303,-13667.937900274615
304,-13667.96132329753
305,-13667.985025552462
306,-13668.009009338619
307,-13668.033276965036
308,-13668.057830750564
309,-13668.082673023866
310,-13668.10780612341
311,-13668.133232397455
312,-13668.158954204047
313,-13668.184973911008
314,-13668.211293895924
315,-13668.237916546144
316,-13668.264844258765
317,-13668.292079440622
318,-13668.319624508278
319,-13668.34748188802
320,-13668.375654015843
321,-13668.404143337446
322,-13668.432952308212
323,-13668.462083393211
324,-13668.49153906718
325,-13668.521321814513
326,-13668.551434129255
327,-13668.581878515093
328,-13668.612657485335
329,-13668.643773562908
330,-13668.675229280343
331,-13668.707027179767
332,-13668.73916981289
333,-13668.771659740989
334,-13668.804499534905
335,-13668.837691775023
336,-13668.871239051268
337,-13668.905143963086
338,-13668.939409119434
339,-13668.974037138772
340,-13669.009030649047
341,-13669.044392287678
342,-13669.08012470155
343,-13669.116230546993
344,-13669.15271248978
345,-13669.189573205102
346,-13669.226815377564
347,-13669.26444170117
348,-13669.302454879306
349,-13669.340857624731
350,-13669.37965265956
351,-13669.418842715253
352,-13669.458430532603
353,-13669.498418861715
354,-13669.538810461998
355,-13669.579608102154
356,-13669.620814560154
357,-13669.66243262323
358,-13669.704465087865
359,-13669.746914759766
360,-13669.789784453864
361,-13669.833076994286
362,-13669.876795214352
363,-13669.920941956549
364,-13669.965520072526
365,-13670.010532423075
366,-13670.05598187811
367,-13670.101871316661
368,-13670.148203626855
369,-13670.194981705898
370,-13670.24220846006
371,-13670.289886804667
