144,99.07407407407408
148,101.85185185185185
152,104.62962962962963
156,107.4074074074074
284,196.2962962962963
288,199.07407407407408
292,201.85185185185188
296,204.62962962962965
476,212.96296296296296
480,212.96296296296296
484,212.96296296296296
576,179.62962962962965
580,176.85185185185185
584,176.85185185185185
748,176.85185185185185
752,176.85185185185185
756,176.85185185185185
760,176.85185185185185
764,176.85185185185185
864,190.74074074074073
868,190.74074074074073
872,190.74074074074073
876,193.5185185185185
880,196.2962962962963
916,218.51851851851853
920,221.2962962962963
924,224.07407407407408
996,210.1851851851852
1000,207.4074074074074
1004,207.4074074074074
1008,207.4074074074074
1048,207.4074074074074
1052,207.4074074074074
1056,207.4074074074074
1060,207.4074074074074
1180,232.4074074074074
1184,232.4074074074074
1188,232.4074074074074
1192,232.4074074074074
1232,232.4074074074074
1236,232.4074074074074
1240,232.4074074074074
1244,232.4074074074074
1284,232.4074074074074
1288,232.4074074074074
1292,232.4074074074074
1296,232.4074074074074
1336,232.4074074074074
1340,232.4074074074074
1344,232.4074074074074
1348,232.4074074074074
1400,221.2962962962963
1404,221.2962962962963
1408,221.2962962962963
1436,221.2962962962963
1440,221.2962962962963
1444,221.2962962962963
1448,221.2962962962963
1484,218.51851851851853
1488,215.74074074074073
1492,215.74074074074073
1516,215.74074074074073
1520,215.74074074074073
1524,215.74074074074073
1564,215.74074074074073
1568,215.74074074074073
1572,215.74074074074073
1600,215.74074074074073
1604,215.74074074074073
1608,215.74074074074073
1612,215.74074074074073
1640,215.74074074074073
1644,215.74074074074073
1648,215.74074074074073
1652,215.74074074074073
1716,207.4074074074074
1720,207.4074074074074
1724,207.4074074074074
1748,207.4074074074074
1752,207.4074074074074
1756,207.4074074074074
1760,207.4074074074074
1780,207.4074074074074
1784,207.4074074074074
1788,207.4074074074074
1824,199.07407407407408
1828,199.07407407407408
1832,199.07407407407408
1848,199.07407407407408
1852,199.07407407407408
1856,199.07407407407408
1872,199.07407407407408
1876,199.07407407407408
1880,199.07407407407408
1920,199.07407407407408
1924,199.07407407407408
1928,199.07407407407408
1932,199.07407407407408
1956,199.07407407407408
1960,199.07407407407408
1964,199.07407407407408
1992,199.07407407407408
1996,199.07407407407408
2000,199.07407407407408
2004,199.07407407407408
2060,207.4074074074074
2064,207.4074074074074
2068,207.4074074074074
2072,207.4074074074074
2088,207.4074074074074
2092,207.4074074074074
2096,207.4074074074074
2116,207.4074074074074
2120,207.4074074074074
2124,207.4074074074074
2128,207.4074074074074
2152,207.4074074074074
2156,207.4074074074074
2160,207.4074074074074
2164,207.4074074074074
2188,207.4074074074074
2192,207.4074074074074
2196,207.4074074074074
2200,207.4074074074074
2224,207.4074074074074
2228,207.4074074074074
2232,207.4074074074074
2236,207.4074074074074
2256,207.4074074074074
2260,207.4074074074074
2264,207.4074074074074
2268,207.4074074074074
2328,210.1851851851852
2332,212.96296296296296
2336,215.74074074074073
2340,215.74074074074073
2372,215.74074074074073
2376,215.74074074074073
2380,215.74074074074073
2384,215.74074074074073
2408,215.74074074074073
2412,215.74074074074073
2416,215.74074074074073
2420,215.74074074074073
2452,215.74074074074073
2456,215.74074074074073
2460,215.74074074074073
2488,215.74074074074073
2492,215.74074074074073
2496,215.74074074074073
2500,215.74074074074073
2524,215.74074074074073
2528,215.74074074074073
2532,215.74074074074073
2616,215.74074074074073
2620,215.74074074074073
2624,215.74074074074073
2640,215.74074074074073
2644,215.74074074074073
2648,215.74074074074073
2672,215.74074074074073
2676,215.74074074074073
2696,210.1851851851852
2700,210.1851851851852
2704,210.1851851851852
2720,210.1851851851852
2724,210.1851851851852
2788,210.1851851851852
2792,210.1851851851852
2796,210.1851851851852
2816,210.1851851851852
2820,210.1851851851852
2824,210.1851851851852
2828,210.1851851851852
2892,204.62962962962965
2896,204.62962962962965
2900,204.62962962962965
2924,204.62962962962965
2928,204.62962962962965
2932,204.62962962962965
2936,204.62962962962965
2964,204.62962962962965
2968,204.62962962962965
2972,204.62962962962965
2976,204.62962962962965
3012,204.62962962962965
3016,204.62962962962965
3020,204.62962962962965
3024,204.62962962962965
3092,204.62962962962965
3096,204.62962962962965
3100,204.62962962962965
3104,204.62962962962965
3124,204.62962962962965
