35.18518518518519,208.3191474160073
148.0,208.3191474160073
152.0,208.3191474160073
156.0,208.3191474160073
284.0,208.3191474160073
288.0,208.3191474160073
292.0,208.3191474160073
296.0,208.3191474160073
476.0,208.3191474160073
480.0,208.31914741600727
484.0,208.31914741600727
576.0,208.31914741600693
580.0,208.31914741600687
584.0,208.3191474160068
748.0,208.31914741597035
752.0,208.3191474159667
756.0,208.31914741596276
760.0,208.31914741595844
764.0,208.31914741595375
864.0,208.31914741554803
868.0,208.31914741550952
872.0,208.319147415468
876.0,208.31914741542323
880.0,208.31914741537497
916.0,208.31914741473668
920.0,208.31914741463666
924.0,208.31914741452925
996.0,208.31914741057142
1000.0,208.31914741018056
1004.0,208.3191474097634
1008.0,208.3191474093183
1048.0,208.31914740289332
1052.0,208.31914740200097
1056.0,208.3191474010518
1060.0,208.31914740004248
1180.0,208.3191473147904
1184.0,208.31914730873672
1188.0,208.31914730234467
1192.0,208.31914729559662
1232.0,208.31914720401144
1236.0,208.3191471919161
1240.0,208.31914717917593
1244.0,208.31914716575903
1284.0,208.31914698621168
1288.0,208.31914696277676
1292.0,208.31914693814832
1296.0,208.31914691226993
1336.0,208.319146570419
1340.0,208.3191465262837
1344.0,208.31914647999758
1348.0,208.31914643146337
1400.0,208.31914554354861
1404.0,208.31914545074173
1408.0,208.31914535364243
1436.0,208.31914453733566
1440.0,208.31914439862004
1444.0,208.3191442536689
1448.0,208.3191441022223
1484.0,208.31914239879106
1488.0,208.31914216571616
1492.0,208.31914192254544
1516.0,208.3191402277355
1520.0,208.3191399016713
1524.0,208.31913956182058
1564.0,208.31913527610513
1568.0,208.31913474435385
1572.0,208.31913419090287
1600.0,208.31912963659838
1604.0,208.3191288775343
1608.0,208.31912808829054
1612.0,208.31912726775695
1640.0,208.3191205464891
1644.0,208.3191194309258
1648.0,208.31911827225062
1652.0,208.31911706892308
1716.0,208.319090271859
1720.0,208.31908801857065
1724.0,208.31908568265803
1748.0,208.31906976921601
1752.0,208.31906677158133
1756.0,208.3190636663771
1760.0,208.31906045004143
1780.0,208.31904256901092
1784.0,208.31903860483897
1788.0,208.3190345014136
1824.0,208.31899051416693
1828.0,208.3189847468778
1832.0,208.3189787827611
1848.0,208.31895283155578
1852.0,208.31894578685285
1856.0,208.3189385054355
1872.0,208.31890686301162
1876.0,208.31889828395217
1880.0,208.31888942103018
1920.0,208.3187831542837
1924.0,208.3187705426116
1928.0,208.318757526159
1932.0,208.31874409298362
1956.0,208.31865403265186
1960.0,208.3186373201445
1964.0,208.31862008318197
1992.0,208.31848341907954
1996.0,208.3184614079541
2000.0,208.3184387213105
2004.0,208.31841534012796
2060.0,208.31800319910286
2064.0,208.31796675965157
2068.0,208.31792924728316
2072.0,208.31789063307068
2088.0,208.31772455425772
2092.0,208.31767997172062
2096.0,208.31763409843862
2116.0,208.3173841452977
2120.0,208.3173297803815
2124.0,208.3172738676284
2128.0,208.31721636675735
2152.0,208.3168356338262
2156.0,208.3167658064235
2160.0,208.31669403297107
2164.0,208.31662026395605
2188.0,208.31613282469388
2192.0,208.3160436023072
2196.0,208.31595194551315
2200.0,208.3158577937514
2224.0,208.31523692378224
2228.0,208.31512349461818
2232.0,208.3150070350631
2236.0,208.3148874714023
2256.0,208.31424039739275
2260.0,208.31410056902106
2264.0,208.3139570738467
2268.0,208.31380982443068
2328.0,208.3110851098581
2332.0,208.3108642706627
2336.0,208.31063787596273
2340.0,208.31040579906983
2372.0,208.30832855404796
2376.0,208.30803919770227
2380.0,208.30774274346103
2384.0,208.30743903382478
2408.0,208.30545519614753
2412.0,208.305096022137
2416.0,208.30472821686124
2420.0,208.304351593037
2452.0,208.30099744956127
2456.0,208.3005324195404
2460.0,208.3000564909646
2488.0,208.2963999587508
2492.0,208.29582819192998
2496.0,208.29524329648592
2500.0,208.2946450014532
2524.0,208.29075803934705
2528.0,208.29005793934758
2532.0,208.2893420894132
2616.0,208.27005589438986
2620.0,208.26890249782255
2624.0,208.2677244762829
2640.0,208.26275665524898
2644.0,208.26144832673086
2648.0,208.2601124452184
2672.0,208.25148905640927
2676.0,208.24994538176773
2696.0,208.24173636228645
2700.0,208.23999220103278
2704.0,208.23821246722855
2720.0,208.23072481399
2724.0,208.22875738555211
2788.0,208.1913921501476
2792.0,208.18864882174927
2796.0,208.18585244188782
2816.0,208.1710428260919
2820.0,208.1679087895113
2824.0,208.16471513022688
2828.0,208.16146085643496
2892.0,208.10028504502756
2896.0,208.09583481010694
2900.0,208.09130363955734
2924.0,208.06234443508856
2928.0,208.0572101013673
2932.0,208.05198417085242
2936.0,208.0466652348439
2964.0,208.00670652017712
2968.0,208.00059071649292
2972.0,207.99436843207377
